Frequency,XinV,YinV,RinV,outputphase
0.5,3.71935e-005,0.000276567,0.000278475,82.182
0.5,3.33788e-005,0.000273706,0.000276567,82.944
0.5,3.05178e-005,0.000275614,0.000277521,83.52
0.5,3.05178e-005,0.000280382,0.000282289,83.766
0.5,3.33788e-005,0.000282289,0.000284197,83.142
0.5,3.71935e-005,0.000279428,0.000282289,82.272
0.5,3.71935e-005,0.000276567,0.000278475,82.182
0.5,3.43325e-005,0.000273706,0.000276567,82.806
0.5,3.05178e-005,0.000276567,0.000278475,83.688
0.5,3.05178e-005,0.000280382,0.000283243,83.646
0.5,3.43325e-005,0.000283243,0.00028515,83.022
0.5,3.71935e-005,0.000280382,0.000283243,82.44
0.5,3.62399e-005,0.000276567,0.000279428,82.47
0.5,3.33788e-005,0.000273706,0.000276567,82.944
0.5,3.05178e-005,0.000275614,0.000277521,83.52
0.5,3.05178e-005,0.000278475,0.000280382,83.736
0.5,3.33788e-005,0.000281336,0.000283243,83.124
0.5,3.71935e-005,0.000279428,0.000282289,82.272
0.5,3.71935e-005,0.000275614,0.000278475,82.158
0.5,3.43325e-005,0.000273706,0.000275614,82.788
0.5,3.05178e-005,0.000273706,0.000276567,83.628
0.5,2.86103e-005,0.000279428,0.000280382,84.018
0.5,3.24252e-005,0.000282289,0.000284197,83.406
0.5,3.52862e-005,0.000280382,0.000283243,82.842
0.5,3.71935e-005,0.000277521,0.000280382,82.35
0.5,3.52862e-005,0.00027466,0.000276567,82.686
0.5,3.05178e-005,0.000275614,0.000277521,83.52
0.5,2.86103e-005,0.000279428,0.000280382,84.018
0.5,3.14715e-005,0.000283243,0.00028515,83.556
0.5,3.52862e-005,0.000282289,0.000284197,82.878
0.5,3.71935e-005,0.000278475,0.000280382,82.236
0.5,3.52862e-005,0.00027466,0.000277521,82.548
0.5,3.14715e-005,0.000273706,0.000275614,83.34
0.5,2.86103e-005,0.000276567,0.000277521,83.946
0.5,3.05178e-005,0.000278475,0.000280382,83.736
0.5,3.33788e-005,0.000279428,0.000281336,83.076
0.5,3.52862e-005,0.000276567,0.000278475,82.584
0.5,3.52862e-005,0.000272753,0.00027466,82.632
0.5,3.14715e-005,0.000271799,0.000273706,83.292
0.5,2.86103e-005,0.000273706,0.00027466,84.024
0.5,2.86103e-005,0.000276567,0.000278475,84.096
0.5,3.24252e-005,0.000278475,0.000280382,83.316
0.5,3.52862e-005,0.000276567,0.000278475,82.584
0.5,3.52862e-005,0.000272753,0.00027466,82.632
0.5,3.14715e-005,0.000272753,0.00027466,83.322
0.5,2.86103e-005,0.000275614,0.000276567,83.934
0.5,2.9564e-005,0.000279428,0.000280382,83.886
0.5,3.43325e-005,0.000280382,0.000283243,82.974
0.5,3.81472e-005,0.000280382,0.000283243,82.158
0.5,3.91009e-005,0.000275614,0.000278475,81.888
0.5,3.62399e-005,0.000272753,0.000275614,82.362
0.5,3.24252e-005,0.000273706,0.000275614,83.064
0.5,3.05178e-005,0.000278475,0.000280382,83.718
0.5,3.24252e-005,0.000281336,0.000283243,83.394
0.5,3.52862e-005,0.000281336,0.000283243,82.728
0.5,3.81472e-005,0.000277521,0.000280382,82.08
0.5,3.62399e-005,0.000273706,0.000276567,82.38
0.5,3.24252e-005,0.000273706,0.000276567,83.22
0.5,2.86103e-005,0.000278475,0.000279428,83.988
0.5,3.05178e-005,0.000281336,0.000283243,83.658
0.5,3.71935e-005,0.000281336,0.000284197,82.458
0.5,3.91009e-005,0.000277521,0.000280382,81.81
0.5,3.71935e-005,0.000273706,0.000276567,82.242
0.5,2.57493e-005,0.00027466,0.000276567,84.606
0.5,2.47956e-005,0.000277521,0.000278475,84.792
0.5,2.9564e-005,0.000280382,0.000282289,83.916
0.5,3.91009e-005,0.00028515,0.000287058,82.02
0.5,4.19619e-005,0.000280382,0.000283243,81.486
0.5,3.81472e-005,0.00027466,0.000277521,82.008
0.5,3.24252e-005,0.000273706,0.000276567,83.22
0.5,2.86103e-005,0.000278475,0.000279428,83.988
0.5,3.14715e-005,0.000281336,0.000283243,83.526
0.5,3.52862e-005,0.000281336,0.000283243,82.86
0.5,3.71935e-005,0.000277521,0.000280382,82.35
0.5,3.62399e-005,0.00027466,0.000277521,82.416
0.5,3.33788e-005,0.000273706,0.000276567,82.944
0.5,3.62399e-005,0.00027466,0.000277521,82.416
0.5,3.52862e-005,0.000278475,0.000280382,82.776
0.5,3.52862e-005,0.000280382,0.000283243,82.842
0.5,2.47956e-005,0.000269892,0.000270845,84.642
0.5,2.9564e-005,0.000270845,0.000271799,83.694
0.5,3.05178e-005,0.000271799,0.000273706,83.58
0.5,2.9564e-005,0.000276567,0.000277521,83.814
0.5,3.14715e-005,0.000279428,0.000281336,83.478
0.5,3.52862e-005,0.000279428,0.000281336,82.806
0.5,3.71935e-005,0.000276567,0.000279428,82.332
0.5,3.71935e-005,0.000275614,0.000278475,82.296
0.5,3.43325e-005,0.000276567,0.000278475,82.86
0.5,3.52862e-005,0.000278475,0.000280382,82.776
0.5,3.62399e-005,0.000270845,0.000273706,82.302
0.5,3.52862e-005,0.000273706,0.000276567,82.512
0.5,3.71935e-005,0.000275614,0.000278475,82.296
0.5,3.91009e-005,0.000269892,0.000272753,81.732
0.5,3.43325e-005,0.000273706,0.000276567,82.806
0.5,3.24252e-005,0.000277521,0.000279428,83.298
0.5,3.52862e-005,0.000279428,0.000281336,82.806
0.5,3.71935e-005,0.000278475,0.000280382,82.236
0.5,3.71935e-005,0.00027466,0.000277521,82.278
0.5,3.43325e-005,0.000273706,0.000276567,82.806
0.5,3.14715e-005,0.000276567,0.000278475,83.4
0.5,3.24252e-005,0.000278475,0.000280382,83.328
0.5,3.52862e-005,0.000280382,0.000282289,82.692
0.5,3.81472e-005,0.000277521,0.000280382,82.08
0.5,3.52862e-005,0.000273706,0.000275614,82.65
0.5,3.24252e-005,0.000276567,0.000278475,83.13
0.5,3.14715e-005,0.000278475,0.000280382,83.448
0.5,3.24252e-005,0.000280382,0.000282289,83.226
0.5,4.19619e-005,0.000277521,0.000280382,81.276
0.5,4.19619e-005,0.000276567,0.000279428,81.366
0.5,3.62399e-005,0.000275614,0.000278475,82.434
0.5,3.33788e-005,0.000276567,0.000278475,83.01
0.5,3.33788e-005,0.000279428,0.000281336,83.076
0.5,3.62399e-005,0.000280382,0.000283243,82.554
0.5,3.81472e-005,0.000278475,0.000281336,82.116
0.5,3.71935e-005,0.000275614,0.000278475,82.158
0.5,3.24252e-005,0.000275614,0.000277521,83.112
0.5,3.14715e-005,0.000278475,0.000280382,83.448
0.5,3.24252e-005,0.000280382,0.000283243,83.244
0.5,3.62399e-005,0.000280382,0.000283243,82.572
0.5,3.71935e-005,0.000276567,0.000279428,82.332
0.5,2.19346e-005,0.00027466,0.000275614,85.434
0.5,2.28883e-005,0.000275614,0.000276567,85.17
0.5,2.86103e-005,0.000278475,0.000279428,83.988
0.5,3.52862e-005,0.000279428,0.000281336,82.674
0.5,3.71935e-005,0.000277521,0.000280382,82.218
0.5,3.62399e-005,0.00027466,0.000277521,82.416
0.5,3.24252e-005,0.000273706,0.000275614,83.064
0.5,3.24252e-005,0.000275614,0.000277521,83.25
0.5,3.43325e-005,0.000279428,0.000281336,82.944
0.5,3.71935e-005,0.000280382,0.000283243,82.29
0.5,3.52862e-005,0.00027466,0.000276567,82.686
0.5,3.24252e-005,0.000272753,0.00027466,83.046
0.5,3.05178e-005,0.000275614,0.000277521,83.52
0.5,3.14715e-005,0.000278475,0.000280382,83.466
0.5,3.52862e-005,0.000280382,0.000282289,82.824
0.5,3.71935e-005,0.000278475,0.000280382,82.236
0.5,3.71935e-005,0.00027466,0.000277521,82.278
0.5,3.43325e-005,0.00027466,0.000276567,82.824
0.5,3.14715e-005,0.000276567,0.000278475,83.418
0.5,3.24252e-005,0.000278475,0.000280382,83.196
0.5,3.71935e-005,0.000278475,0.000281336,82.386
0.5,3.71935e-005,0.000276567,0.000278475,82.314
0.5,3.24252e-005,0.000275614,0.000277521,83.112
0.5,2.3842e-005,0.000277521,0.000278475,84.93
0.5,2.9564e-005,0.000280382,0.000281336,83.898
0.5,3.33788e-005,0.000280382,0.000283243,83.112
0.5,3.71935e-005,0.000277521,0.000280382,82.35
0.5,3.62399e-005,0.00027466,0.000277521,82.416
0.5,3.24252e-005,0.000275614,0.000277521,83.112
0.5,3.14715e-005,0.000278475,0.000280382,83.448
0.5,3.43325e-005,0.000279428,0.000281336,82.944
0.5,3.71935e-005,0.000278475,0.000281336,82.254
0.5,3.91009e-005,0.000275614,0.000278475,81.756
0.5,4.29156e-005,0.00026417,0.000267984,80.7
0.5,3.52862e-005,0.000271799,0.000273706,82.458
0.5,3.33788e-005,0.000279428,0.000281336,83.076
0.5,3.52862e-005,0.000282289,0.000284197,82.74
0.5,3.71935e-005,0.000280382,0.000283243,82.308
0.5,3.71935e-005,0.000278475,0.000281336,82.386
0.5,3.43325e-005,0.000278475,0.000280382,82.908
