Frequency,XinV,YinV,RinV,outputphase
0.6,-2.19346e-005,0.000171662,0.000172616,97.068
0.6,-2.3842e-005,0.000177384,0.000179292,97.47
0.6,-2.6703e-005,0.000172616,0.000174523,98.778
0.6,-2.00273e-005,0.000178338,0.000179292,96.174
0.6,-2.9564e-005,0.000185014,0.000186921,98.79
0.6,-2.9564e-005,0.000178338,0.000180245,99.114
0.6,-2.86103e-005,0.000181199,0.000183106,98.778
0.6,-3.62399e-005,0.000176431,0.000180245,101.268
0.6,-2.76567e-005,0.00017357,0.000175477,98.928
0.6,-2.86103e-005,0.000178338,0.000180245,98.904
0.6,-2.9564e-005,0.000174523,0.000176431,99.534
0.6,-2.28883e-005,0.000176431,0.000178338,97.284
0.6,-3.05178e-005,0.000180245,0.000183106,99.426
0.6,-2.6703e-005,0.000174523,0.000176431,98.682
0.6,-2.3842e-005,0.000179292,0.000180245,97.416
0.6,-2.9564e-005,0.000176431,0.000179292,99.18
0.6,-2.28883e-005,0.000171662,0.000172616,97.506
0.6,-2.6703e-005,0.000176431,0.000178338,98.586
0.6,-2.6703e-005,0.000171662,0.00017357,98.598
0.6,-2.0981e-005,0.000175477,0.000176431,96.696
0.6,-2.76567e-005,0.000175477,0.000177384,98.826
0.6,-2.3842e-005,0.000169755,0.000171662,97.782
0.6,-2.6703e-005,0.000177384,0.000179292,98.31
0.6,-3.14715e-005,0.000174523,0.000177384,99.918
0.6,-2.3842e-005,0.000176431,0.000178338,97.494
0.6,-2.9564e-005,0.000179292,0.000182153,99.258
0.6,-2.47956e-005,0.000172616,0.000174523,98.13
0.6,-2.19346e-005,0.000176431,0.000178338,96.858
0.6,-2.6703e-005,0.000174523,0.000176431,98.436
0.6,-1.81199e-005,0.000176431,0.000176431,95.604
0.6,-2.57493e-005,0.00018406,0.000185967,97.812
0.6,-2.9564e-005,0.000176431,0.000179292,99.39
0.6,-2.6703e-005,0.000179292,0.000181199,98.46
0.6,-3.33788e-005,0.000179292,0.000182153,100.53
0.6,-3.05178e-005,0.000175477,0.000178338,99.672
0.6,-2.9564e-005,0.000180245,0.000182153,99.018
0.6,-2.9564e-005,0.00017357,0.000176431,99.57
0.6,-2.28883e-005,0.000175477,0.000176431,97.338
0.6,-2.9564e-005,0.000177384,0.000179292,99.15
0.6,-2.6703e-005,0.000172616,0.000174523,98.748
0.6,-2.6703e-005,0.000180245,0.000182153,98.394
0.6,-3.05178e-005,0.000175477,0.000178338,99.672
0.6,-2.28883e-005,0.000176431,0.000178338,97.074
0.6,-2.6703e-005,0.000179292,0.000181199,98.22
0.6,-2.47956e-005,0.00017357,0.000174523,97.854
0.6,-2.28883e-005,0.000180245,0.000181199,97.152
0.6,-2.86103e-005,0.000177384,0.000179292,98.94
0.6,-2.28883e-005,0.000174523,0.000176431,97.152
0.6,-2.9564e-005,0.000179292,0.000181199,99.288
0.6,-2.86103e-005,0.00017357,0.000175477,99.144
0.6,-2.28883e-005,0.000176431,0.000177384,97.098
0.6,-2.9564e-005,0.000176431,0.000179292,99.39
0.6,-2.47956e-005,0.000174523,0.000176431,98.01
