Frequency,XinV,YinV,RinV,outputphase
0.6,-3.38557e-005,0.000169755,0.000173093,101.268
0.6,-4.22003e-005,0.000174285,0.000179292,103.536
0.6,-4.48229e-005,0.000179292,0.000184775,103.974
0.6,-4.17235e-005,0.000184298,0.000188828,102.684
0.6,-3.50478e-005,0.000187875,0.000190974,100.5
0.6,-2.64646e-005,0.000189782,0.000191451,97.896
0.6,-1.90736e-005,0.000185729,0.000186683,95.838
0.6,-1.71663e-005,0.000175954,0.000176908,95.562
0.6,-2.33651e-005,0.000170232,0.000171662,97.746
0.6,-3.14715e-005,0.000168563,0.000171424,100.524
0.6,-3.5763e-005,0.00017047,0.000174046,101.814
0.6,-3.98161e-005,0.000175954,0.000180484,102.69
0.6,-4.19619e-005,0.000183822,0.000188352,102.822
0.6,-3.60014e-005,0.00018859,0.000191928,100.794
0.6,-2.88488e-005,0.000189782,0.000191928,98.634
0.6,-2.28883e-005,0.000186444,0.000187636,96.93
0.6,-1.97889e-005,0.000180484,0.000181437,96.216
0.6,-2.12194e-005,0.000174762,0.000175954,96.852
0.6,-2.69414e-005,0.000169517,0.000171662,98.988
0.6,-3.43325e-005,0.00017047,0.000173808,101.388
0.6,-3.81472e-005,0.000174523,0.000178815,102.276
0.6,-3.83856e-005,0.000180007,0.00018406,101.958
0.6,-3.71935e-005,0.000185967,0.000189782,101.238
0.6,-3.33788e-005,0.000190259,0.00019312,99.882
0.6,-2.59877e-005,0.000190259,0.000191928,97.728
0.6,-2.02657e-005,0.000184298,0.000185491,96.24
0.6,-2.07425e-005,0.000177146,0.000178338,96.648
0.6,-2.43188e-005,0.000169278,0.000170947,98.112
0.6,-3.17099e-005,0.000165463,0.000168563,100.764
0.6,-3.93393e-005,0.000168801,0.000173331,103.05
0.6,-4.29156e-005,0.000174762,0.000180007,103.752
0.6,-4.38693e-005,0.000181437,0.000186444,103.53
0.6,-3.88625e-005,0.00018859,0.000192643,101.574
0.6,-3.14715e-005,0.000191928,0.000194312,99.27
0.6,-2.59877e-005,0.000188828,0.000190736,97.782
0.6,-2.0981e-005,0.000181437,0.00018263,96.546
0.6,-1.95504e-005,0.000171901,0.000172854,96.414
0.6,-2.55109e-005,0.000168801,0.00017047,98.532
0.6,-3.33788e-005,0.000166894,0.000170232,101.286
0.6,-3.69551e-005,0.000168324,0.000172378,102.33
0.6,-4.22003e-005,0.000173808,0.000178815,103.62
0.6,-4.29156e-005,0.000180007,0.000185014,103.374
0.6,-3.81472e-005,0.000184775,0.00018859,101.61
0.6,-3.50478e-005,0.000186921,0.000190021,100.554
0.6,-2.6703e-005,0.000188113,0.000189782,98.064
0.6,-2.16962e-005,0.000183345,0.000184775,96.684
0.6,-1.97889e-005,0.000174762,0.000175954,96.414
0.6,-2.05041e-005,0.000168801,0.000169755,96.924
0.6,-2.64646e-005,0.000166656,0.000168563,98.976
0.6,-3.43325e-005,0.000165702,0.000169278,101.694
0.6,-4.00546e-005,0.000170709,0.000175239,103.128
0.6,-3.95777e-005,0.000177623,0.000182153,102.522
0.6,-3.71935e-005,0.000184537,0.000188113,101.328
0.6,-3.31404e-005,0.000190021,0.000192882,99.846
0.6,-2.69414e-005,0.000192882,0.000194789,97.914
0.6,-1.83583e-005,0.00018859,0.000189544,95.496
0.6,-1.26362e-005,0.000182868,0.000183345,93.906
0.6,-1.1921e-005,0.000175,0.000175477,93.864
0.6,-1.45436e-005,0.000169278,0.000169755,94.836
0.6,-2.14578e-005,0.000164987,0.000166417,97.362
0.6,-3.12331e-005,0.000165225,0.000168086,100.62
0.6,-3.62399e-005,0.000169755,0.000173808,102.012
0.6,-3.91009e-005,0.000176431,0.000180961,102.45
0.6,-3.91009e-005,0.00018263,0.000186921,102.042
0.6,-3.50478e-005,0.000187636,0.000190736,100.518
0.6,-2.93256e-005,0.000187398,0.000189782,98.838
0.6,-2.36036e-005,0.00018716,0.00018859,97.152
0.6,-2.07425e-005,0.00018263,0.000183822,96.456
0.6,-1.57357e-005,0.000179053,0.000179769,94.998
0.6,-1.45436e-005,0.000172616,0.000173331,94.74
0.6,-1.78815e-005,0.000167848,0.000168801,96.06
0.6,-2.36036e-005,0.000163318,0.000164987,98.19
0.6,-2.81335e-005,0.000161172,0.000163556,99.846
0.6,-3.55246e-005,0.000163318,0.000167132,102.21
0.6,-4.07698e-005,0.000169993,0.000174762,103.44
0.6,-4.0293e-005,0.000176431,0.000180961,102.81
0.6,-4.07698e-005,0.000181676,0.000186206,102.606
0.6,-3.81472e-005,0.000186921,0.000190974,101.478
0.6,-3.05178e-005,0.000190974,0.000193597,99.066
0.6,-2.2173e-005,0.000190497,0.000191928,96.63
0.6,-1.90736e-005,0.000185014,0.000185967,95.856
0.6,-1.71663e-005,0.000179769,0.000180722,95.394
0.6,-1.83583e-005,0.000172139,0.000173093,96.072
0.6,-2.16962e-005,0.000166179,0.000167609,97.422
0.6,-3.00409e-005,0.000165702,0.000168324,100.2
0.6,-3.48093e-005,0.000168086,0.000171424,101.646
0.6,-4.05314e-005,0.000168801,0.00017357,103.422
0.6,-4.55382e-005,0.000173093,0.000179053,104.706
0.6,-4.38693e-005,0.000180961,0.000185967,103.614
0.6,-4.00546e-005,0.000184775,0.000188828,102.162
0.6,-3.67167e-005,0.00018716,0.000190736,101.028
0.6,-3.17099e-005,0.000187875,0.000190497,99.564
0.6,-2.57493e-005,0.000187398,0.000189067,97.794
0.6,-2.00273e-005,0.000181199,0.000182153,96.24
0.6,-1.95504e-005,0.000174762,0.000175954,96.306
0.6,-1.83583e-005,0.000168324,0.000169278,96.21
0.6,-2.28883e-005,0.000165225,0.000166656,97.866
0.6,-2.81335e-005,0.000162602,0.000164987,99.768
0.6,-3.38557e-005,0.000164271,0.000167609,101.568
0.6,-3.88625e-005,0.000168086,0.000172378,102.948
0.6,-4.19619e-005,0.000174285,0.000179292,103.494
0.6,-4.12466e-005,0.000178338,0.000183106,102.984
0.6,-3.79088e-005,0.000183822,0.000187636,101.628
0.6,-3.38557e-005,0.000186921,0.000190021,100.248
0.6,-2.9564e-005,0.00018716,0.000189544,98.898
