Frequency,XinV,YinV,RinV,outputphase
1.0,3.2902e-005,0.000530962,0.000531916,86.442
1.0,3.60014e-005,0.000530008,0.0005312,86.094
1.0,3.91009e-005,0.000527624,0.000529293,85.758
1.0,4.14851e-005,0.00052524,0.000526909,85.482
1.0,4.19619e-005,0.000520471,0.00052214,85.368
1.0,4.19619e-005,0.00051761,0.000519279,85.344
1.0,3.91009e-005,0.000516418,0.000518087,85.662
1.0,3.60014e-005,0.000515942,0.000517372,85.992
1.0,3.26636e-005,0.000515465,0.000516418,86.358
1.0,2.93256e-005,0.000514988,0.000515942,86.742
1.0,2.76567e-005,0.000516895,0.00051761,86.934
1.0,2.57493e-005,0.000519995,0.00052071,87.156
1.0,2.59877e-005,0.000523094,0.000523809,87.138
1.0,2.6703e-005,0.00052667,0.000527386,87.084
1.0,2.90872e-005,0.000528101,0.000529055,86.838
1.0,3.21867e-005,0.00052977,0.000530723,86.508
1.0,3.5763e-005,0.000529055,0.000530247,86.124
1.0,3.91009e-005,0.000527624,0.000529055,85.758
1.0,4.14851e-005,0.000524286,0.000525955,85.476
1.0,4.22003e-005,0.000520948,0.000522617,85.356
1.0,4.07698e-005,0.00051761,0.000519279,85.488
1.0,3.93393e-005,0.000514988,0.000516418,85.614
1.0,3.71935e-005,0.000513796,0.000514988,85.842
1.0,3.36173e-005,0.000513081,0.000514273,86.25
1.0,3.00409e-005,0.000514034,0.000514749,86.64
1.0,2.81335e-005,0.000515942,0.000516895,86.874
1.0,2.64646e-005,0.000518803,0.000519518,87.06
1.0,2.47956e-005,0.000520948,0.000521664,87.252
1.0,2.50341e-005,0.000523094,0.000523809,87.246
1.0,2.64646e-005,0.000525717,0.000526432,87.114
1.0,2.78951e-005,0.000528101,0.000528816,86.964
1.0,2.93256e-005,0.00052977,0.000530723,86.814
1.0,3.40941e-005,0.00052977,0.000530962,86.31
1.0,3.74319e-005,0.000529293,0.000530723,85.932
1.0,4.07698e-005,0.000527624,0.000529055,85.578
1.0,4.14851e-005,0.000525717,0.000527386,85.488
1.0,4.12466e-005,0.000523333,0.000525001,85.488
1.0,4.07698e-005,0.000521902,0.000523571,85.512
1.0,4.07698e-005,0.000518803,0.000520233,85.5
1.0,4.07698e-005,0.00051618,0.000517849,85.476
1.0,3.8624e-005,0.000514273,0.000515703,85.698
1.0,3.55246e-005,0.000513081,0.000514273,86.028
1.0,2.9564e-005,0.000518087,0.000519041,86.724
1.0,2.98024e-005,0.000516657,0.00051761,86.676
1.0,2.86103e-005,0.000515465,0.000516418,86.802
1.0,2.78951e-005,0.000515465,0.000516418,86.892
1.0,2.74183e-005,0.000516418,0.000517134,86.952
1.0,2.59877e-005,0.000518087,0.000518803,87.126
1.0,2.45572e-005,0.000520233,0.000520948,87.288
1.0,2.50341e-005,0.000522617,0.000523333,87.246
1.0,2.55109e-005,0.000524525,0.00052524,87.198
1.0,2.59877e-005,0.000526194,0.000526909,87.174
1.0,2.76567e-005,0.000528339,0.000529055,87.006
1.0,2.88488e-005,0.000528578,0.000529531,86.862
1.0,2.98024e-005,0.000529293,0.000530008,86.754
1.0,3.02793e-005,0.000530008,0.000530962,86.706
1.0,3.26636e-005,0.000530247,0.0005312,86.478
1.0,3.43325e-005,0.000530485,0.000531677,86.28
1.0,3.64783e-005,0.0005312,0.000532631,86.052
1.0,3.74319e-005,0.000530247,0.000531677,85.956
1.0,3.81472e-005,0.000529293,0.000530723,85.86
1.0,3.95777e-005,0.000528578,0.000530247,85.71
1.0,4.07698e-005,0.000527147,0.000528816,85.554
1.0,4.17235e-005,0.000526432,0.000528101,85.458
1.0,4.19619e-005,0.000525717,0.000527386,85.416
1.0,4.19619e-005,0.000524286,0.000525955,85.422
1.0,4.14851e-005,0.000523094,0.000524763,85.464
1.0,4.14851e-005,0.000522379,0.000524048,85.458
1.0,4.05314e-005,0.00052214,0.000523571,85.548
1.0,4.17235e-005,0.00052071,0.000522379,85.41
1.0,4.24387e-005,0.000520233,0.000521902,85.314
1.0,4.19619e-005,0.000518564,0.000520233,85.368
1.0,4.05314e-005,0.000517372,0.000519041,85.506
1.0,4.07698e-005,0.000517849,0.000519518,85.476
1.0,4.0293e-005,0.000517849,0.000519279,85.53
1.0,4.0293e-005,0.00051761,0.000519279,85.53
1.0,3.98161e-005,0.000517134,0.000518564,85.596
1.0,3.91009e-005,0.000515942,0.00051761,85.644
1.0,3.95777e-005,0.00051618,0.00051761,85.608
1.0,3.91009e-005,0.000515942,0.00051761,85.662
1.0,3.91009e-005,0.000515703,0.000517134,85.656
1.0,3.91009e-005,0.000515226,0.000516657,85.638
1.0,3.98161e-005,0.000514749,0.000516418,85.578
1.0,3.91009e-005,0.000514988,0.000516418,85.65
1.0,3.81472e-005,0.000515465,0.000516657,85.764
1.0,3.8624e-005,0.000515942,0.00051761,85.716
1.0,3.81472e-005,0.000515226,0.000516418,85.764
1.0,3.71935e-005,0.000514749,0.000515942,85.854
1.0,3.69551e-005,0.000515226,0.000516418,85.872
1.0,3.74319e-005,0.000514749,0.000515942,85.836
1.0,3.76704e-005,0.000513796,0.000514988,85.788
1.0,3.71935e-005,0.000513557,0.000514749,85.842
1.0,3.5763e-005,0.000513796,0.000514988,85.992
1.0,3.71935e-005,0.000514511,0.000515942,85.848
1.0,3.83856e-005,0.000514749,0.000516418,85.722
1.0,3.8624e-005,0.000515465,0.000517134,85.71
1.0,3.81472e-005,0.000515942,0.000517372,85.752
1.0,3.8624e-005,0.000515465,0.000516895,85.71
1.0,4.0293e-005,0.000517372,0.000518803,85.524
1.0,4.14851e-005,0.00051761,0.000519279,85.398
1.0,4.17235e-005,0.000518803,0.000520471,85.392
1.0,4.14851e-005,0.000518803,0.000520471,85.428
1.0,4.14851e-005,0.000519279,0.000520948,85.416
1.0,4.14851e-005,0.000520233,0.000521902,85.44
1.0,4.17235e-005,0.000521187,0.000522856,85.41
1.0,4.14851e-005,0.000521902,0.000523571,85.44
1.0,4.12466e-005,0.000523333,0.000525001,85.488
1.0,4.12466e-005,0.000525001,0.00052667,85.5
1.0,4.05314e-005,0.000525717,0.000527147,85.578
1.0,3.95777e-005,0.000526194,0.000527624,85.692
1.0,3.91009e-005,0.00052667,0.000528101,85.746
1.0,3.81472e-005,0.000528816,0.000530247,85.872
1.0,3.74319e-005,0.000530962,0.000532154,85.962
1.0,3.5763e-005,0.000530962,0.000532154,86.142
1.0,3.40941e-005,0.0005312,0.000532392,86.322
1.0,3.19483e-005,0.000531439,0.000532392,86.538
1.0,3.05178e-005,0.0005312,0.000531916,86.694
1.0,2.86103e-005,0.00052977,0.000530723,86.886
1.0,2.69414e-005,0.000528101,0.000528816,87.072
1.0,2.52725e-005,0.000527147,0.000527862,87.252
1.0,2.52725e-005,0.000525001,0.000525717,87.24
1.0,2.50341e-005,0.000522379,0.000523094,87.24
1.0,2.45572e-005,0.000519756,0.000520233,87.282
1.0,2.57493e-005,0.000517134,0.000517849,87.138
1.0,2.74183e-005,0.000517134,0.00051761,86.958
1.0,2.98024e-005,0.000515226,0.000515942,86.688
1.0,3.24252e-005,0.000513081,0.000514273,86.376
1.0,3.43325e-005,0.000512604,0.000513796,86.148
1.0,3.64783e-005,0.000514273,0.000515465,85.92
1.0,3.81472e-005,0.000514511,0.000515942,85.74
1.0,4.0293e-005,0.000515942,0.00051761,85.512
1.0,4.19619e-005,0.000518803,0.000520233,85.356
1.0,4.14851e-005,0.000523333,0.000525001,85.452
1.0,3.98161e-005,0.00052667,0.000528101,85.656
1.0,3.81472e-005,0.000528578,0.00052977,85.854
1.0,3.5763e-005,0.00052977,0.000530962,86.13
1.0,3.24252e-005,0.000530247,0.000531439,86.496
1.0,2.90872e-005,0.000530008,0.000530962,86.85
1.0,2.64646e-005,0.000527624,0.000528101,87.126
